Price,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,,
2021-07-15,144.7311553955078,0.0,146.21278242197315,143.37625087333885,145.47197634550716,0.0,106820300
2021-07-16,142.6939697265625,0.0,145.97887978350332,142.1968514737954,144.71171385995527,0.0,93251400
2021-07-19,138.85342407226562,0.0,140.43253247911716,138.09311867670348,140.12060468938105,0.0,121434600
2021-07-20,142.45997619628906,0.0,143.3860023478585,139.35053030452949,139.83790622702588,0.0,96350000
2021-07-21,141.72894287109375,0.0,142.4405225803077,140.97839449756518,141.8556653977963,0.0,74993500
2021-07-22,143.09359741210938,0.0,144.4582442706814,142.12858757198936,142.2553100922622,0.0,77338200
2021-07-23,144.80914306640625,0.0,144.9651069434816,143.2105505102186,143.82464898024415,0.0,71447400
2021-07-26,145.22830200195312,0.0,146.04709009069717,143.97086362595675,144.52647939059113,0.0,72434100
2021-07-27,143.06434631347656,0.0,145.4427434254304,141.87514775749966,145.35500444699645,0.0,104818600
2021-07-28,141.31951904296875,0.0,143.25928057886588,138.94112214929507,141.15381301329907,0.0,118931200
2021-07-29,141.96286010742188,0.0,142.8498878684949,140.92962551695572,141.03684881635502,0.0,56699500
2021-07-30,142.1772918701172,0.0,142.63542638578699,140.4714762953773,140.73466343435456,0.0,70440600
2021-08-02,141.8459014892578,0.0,143.2397895751834,141.582714310116,142.6646895204393,0.0,62880000
2021-08-03,143.63951110839844,0.0,144.30233558656045,141.51454318876534,142.1286419468291,0.0,64786600
2021-08-04,143.2397918701172,0.0,144.058579914417,142.58670986762564,143.5517196242508,0.0,56368300
2021-08-05,143.34701538085938,0.0,144.107320690727,142.47948676454712,143.26903344221475,0.0,46397700
2021-08-06,142.66368103027344,0.22,143.61060825982952,142.16581806356817,142.86869219057516,0.0,54126800
2021-08-09,142.61483764648438,0.0,143.210327688173,142.0584044347056,142.72222158501236,0.0,48908700
2021-08-10,142.1365509033203,0.0,144.19635994581478,141.84368416396723,142.95656585685202,0.0,69023100
2021-08-11,142.39031982421875,0.0,143.22986295766566,142.0681679932176,142.57580253562702,0.0,48493500
2021-08-12,145.3482208251953,0.0,145.50441833818107,142.37077090309373,142.71245110077322,0.0,72282600
2021-08-13,145.5532684326172,0.0,145.88517705910473,144.7430103885552,145.42635605950554,0.0,59375000
2021-08-16,147.5252227783203,0.0,147.59356480078714,142.9858407795006,145.00659283395282,0.0,103296000
2021-08-17,146.61732482910156,0.0,148.07187159409528,145.5434853619502,146.65636676617194,0.0,92229700
2021-08-18,142.87844848632812,0.0,147.13473517673972,142.67343732669485,146.2366215497856,0.0,86326000
2021-08-19,143.21035766601562,0.0,144.4794367790495,141.06269334170713,141.5800847276963,0.0,86960300
2021-08-20,144.66490173339844,0.0,144.9675251601663,143.28843882859866,143.9327425154178,0.0,60549600
2021-08-23,146.1487274169922,0.0,146.61730507779947,144.3720141553827,144.78202147056598,0.0,60131800
2021-08-24,146.06089782714844,0.0,147.27140659304087,145.60207679709836,145.89494350289067,0.0,48606400
2021-08-25,144.8308563232422,0.0,146.74423897086186,144.28417982272728,146.24636116832204,0.0,58991300
2021-08-26,144.0303955078125,0.0,145.57281315038713,144.00111032248313,144.82114019917077,0.0,48597200
2021-08-27,145.06520080566406,0.0,145.21162673984585,143.33730030320672,143.97183254575776,0.0,55802400
2021-08-30,149.47764587402344,0.0,149.83885461039787,145.07493307828,145.45565533870288,0.0,90956700
2021-08-31,148.2183074951172,0.0,149.16523456794167,147.69114453920625,149.02856544896787,0.0,86453100
2021-09-01,148.88211059570312,0.0,151.29335581344367,148.71615631662897,149.19450563571235,0.0,80313700
2021-09-02,149.99501037597656,0.0,151.03956466217258,148.77474502994417,150.20977826854366,0.0,71115500
2021-09-03,150.62953186035156,0.0,150.95168364480844,149.44830865067632,150.1023689782168,0.0,57808700
2021-09-07,152.96267700195312,0.0,153.51911015556547,150.71738618296104,151.28359099093745,0.0,82278300
2021-09-08,151.4202880859375,0.0,153.30437064554417,150.31716343749,153.24580029178898,0.0,74420200
2021-09-09,150.40505981445312,0.0,152.3965266648195,150.28790419091163,151.79127971049815,0.0,57305700
2021-09-10,145.42637634277344,0.0,151.78151431271888,145.1627947987088,151.31293648668662,0.0,140893200
2021-09-13,145.99256896972656,0.0,147.818081410703,145.21159606216116,147.04688016056696,0.0,102404300
2021-09-14,144.59658813476562,0.0,147.47642687466802,143.4153793726529,146.77355269563384,0.0,109296300
2021-09-15,145.48492431640625,0.0,145.8851749521173,142.88819590848047,145.02610332343372,0.0,83281300
2021-09-16,145.25062561035156,0.0,145.42635157507343,143.71798000246844,144.90896023332135,0.0,68034100
2021-09-17,142.58555603027344,0.0,145.27991132028194,142.29268938190515,145.27991132028194,0.0,129868800
2021-09-20,139.53976440429688,0.0,141.39456149508126,137.90949193283979,140.3793074328847,0.0,123478900
2021-09-21,140.0181427001953,0.0,141.16032435989862,139.38361057442205,140.50624891873463,0.0,75834000
2021-09-22,142.38059997558594,0.0,142.94679012081193,140.28173414994058,141.01389352952881,0.0,76404300
2021-09-23,143.3372802734375,0.0,143.58133339351843,142.17558503852095,143.16155428115266,0.0,64838200
2021-09-24,143.42510986328125,0.0,143.96202960944674,142.09746053449825,142.1950877231893,0.0,53477900
2021-09-27,141.91195678710938,0.0,142.48793328173883,140.39883985731234,142.0095839613355,0.0,74150700
2021-09-28,138.53427124023438,0.0,141.30671020043195,138.3195033733077,139.84239196001295,0.0,108972300
2021-09-29,139.43240356445312,0.0,141.0138627120859,138.6514307510702,139.08096654322168,0.0,74602000
2021-09-30,138.13404846191406,0.0,140.9455448156453,137.9192805517919,140.2426707272125,0.0,89056700
2021-10-01,139.2567138671875,0.0,139.52029542569983,135.80092800506898,138.5245544569587,0.0,94639600
2021-10-04,135.83018493652344,0.0,138.82716398233575,134.98088496397907,138.38785651091933,0.0,98322000
2021-10-05,137.7533416748047,0.0,138.85646652806082,136.04496985928344,136.17188224652747,0.0,80861100
2021-10-06,138.6221466064453,0.0,138.76857249312508,135.07849119061893,136.15233067899587,0.0,83221100
2021-10-07,139.8814697265625,0.0,140.78935501402486,139.32503639848235,139.6569450430087,0.0,61732700
2021-10-08,139.50074768066406,0.0,140.75029837603776,139.16883903566588,140.60387247260306,0.0,58773200
2021-10-11,139.41290283203125,0.0,141.3653278052875,138.43669034540312,138.88575464341304,0.0,64452200
2021-10-12,138.143798828125,0.0,139.84241361250955,137.68497785008697,139.82288519545196,0.0,73035900
2021-10-13,137.55809020996094,0.0,138.03642474342516,135.88876048394778,137.88024208325538,0.0,78762700
2021-10-14,140.34030151367188,0.0,140.45745714105692,138.14382342191217,138.72955687137625,0.0,69907100
2021-10-15,141.39459228515625,0.0,141.45316264244676,140.0962280805495,140.35005282323274,0.0,67940300
2021-10-18,143.0639190673828,0.0,143.34701408719482,139.7545598847163,140.03765490452832,0.0,85589200
2021-10-19,145.2213134765625,0.0,145.62156403141842,143.0638929755576,143.51294222106137,0.0,76378900
2021-10-20,145.7094268798828,0.0,146.1877762179813,144.5965455732881,145.1627504339508,0.0,58418800
2021-10-21,145.92417907714844,0.0,146.0803765865811,144.3524770160413,145.27011876419027,0.0,61421000
2021-10-22,145.15296936035156,0.0,146.6075157540991,145.1041557796094,146.12918139194093,0.0,58883400
